par_id,keyword,country,text,label,orig_label
6745,immigrant,ca,"It should be taken into account however that the data on PNP-class immigrants that arrived in the early 2000s is quite limited , given the provincial nominee programs admitted fewer than 10,000 immigrants for most of the first of half of the 2000s , so the long term income growth statistics for the PNP class could change over-time .",0,0
7287,immigrant,bd,"""The new plan could also be helpful for students from India , as Jain pointed out , """" With the higher number of economic class immigrants coming in every year going forward , there will be room for the government to award higher points for Indian international students so that they can once again more smoothly transition to permanent residence . """"""",0,0
4193,homeless,hk,"Thousands of homeless Iranians huddled against the cold late on Monday , a day after at least 450 people were killed in Iran 's deadliest earthquake in more than a decade , Reuters reports , citing state television ....",1,3
1101,vulnerable,ph,""""""" Like any other personnel of law enforcement agencies , PDEA personnel are vulnerable to all kinds of stresses , pressures and situations where their intelligence , personalities , attitude , temperament , trainings and other capabilities are immensely challenged , """" the PDEA director general pointed out .""",0,0
2433,immigrant,my,""""""" We have some of the best Thai , Vietnamese , Chinese and Middle Eastern food here due to the early immigrants , and it 's made Sydney such an awesome eating destination , """" he says .""",0,0
6692,in-need,ca,The food bank is a community-based organization that provides emergency food to people in need .,0,0
2536,in-need,jm,"He explained that the issues were confined to insufficient test and answer papers , but noted that these were quickly rectified . He said that provision was made for students in need of special assistance .",0,0
6719,in-need,in,"Children as young as 5 years are sold to traffickers by their parents who are in need of money and brought to India . These children are trafficked to various parts of India like Delhi , Mumbai and Kolkata and are made to work in cloth factories , have to stitch bags and perform various hazardous and odd jobs , reported Madan Thakur for Republica .",0,0
4773,poor-families,bd,"Of the students , 35% come from poor families , 25% from lower middle-class families while the rest from the middle class , says a professor of Sociology Department unwilling to be named .",0,0
7377,women,gb,"Four young women were kidnapped in 1986 by David and Catherine Birnie , brought to their house in Moorhouse Street and repeatedly raped before they were murdered",0,0
2493,homeless,za,JOBURG -- The Salvation Army requests donations in order to help the poor and the homeless this winter .,0,0
1509,women,in,It took more than two decades for women to be inducted as fighter pilots in the Indian Air Force ( IAF ) and their battle for securing a permanent commission was equally challenging .,0,0
5682,hopeless,ke,"Any Kenyan small-scale farmer with such an income could not be said to be hopelessly mired in agrarian destitution . But of course , nothing in life is ever so simple as to allow for neat and precise answers .",0,1
4892,migrant,za,"""The home affairs department must explain why thousands of ordinary migrants wait for up to 15 years and remain paralysed with nothing but a piece of paper that almost """" criminalises """" them , making it difficult to open bank accounts or access schools .""",0,0
4550,migrant,za,"Washington - The Trump administration will announce on Monday it plans to end the Temporary Protected Status that has allowed 200 000 Salvadoran immigrants to remain in the United States , a US Senate aide said .",0,0
4376,refugee,ca,"It 's lunchtime , and we 're sitting in the gutted remains of the house he 's painting today . The floor is littered with chips of concrete , and the windows are all blown out . Images of those bombed-out homes of Aleppo come to mind . But this building is being renovated , so the landowner can rent it to refugee families who can afford more than just a tent . Ibrahim 's is not one of those families .",1,3
7478,women,ph,News <h> Adamson sweeps women 's open and club titles in Asaphil Grand Slam softball tilt,0,0
3999,disabled,my,""""""" Then I tried taking the bus around town , it was so easy with all the facilities they have for the disabled . It was a real culture shock for me , I did n't think it was possible for a person with disability to be so mobile , """" says the disability rights activist and former Petaling Jaya city councillor .""",0,0
